20
-5 -5 -0.5
10 0 0
0 10 0
0 0 1
0 0 0 1 0
1 0 0 1 0
0.5 0.866025 0 1 0
-0.5 0.866025 0 1 0
-1 1.22465e-16 0 1 0
-0.5 -0.866025 0 1 0
0.5 -0.866025 0 1 0
1 -1.13311e-15 0 1 0
1.93185 0.517638 0 1 0
1.41421 1.41421 0 1 0
0.517638 1.93185 0 1 0
-0.517638 1.93185 0 1 0
-1.41421 1.41421 0 1 0
-1.93185 0.517638 0 1 0
-1.93185 -0.517638 0 1 0
-1.41421 -1.41421 0 1 0
-0.517638 -1.93185 0 1 0
0.517638 -1.93185 0 1 0
1.41421 -1.41421 0 1 0
1.93185 -0.517638 0 1 0
